Image,Flow,Sequence,Sequence_Index,Dino,GtMask
DAVIS17/JPEGImages/480p/night-race/00004.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00004.flo,night-race,4,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00004.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00004.png
DAVIS17/JPEGImages/480p/night-race/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00005.flo,night-race,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00005.png
DAVIS17/JPEGImages/480p/night-race/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00006.flo,night-race,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00006.png
DAVIS17/JPEGImages/480p/night-race/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00007.flo,night-race,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00007.png
DAVIS17/JPEGImages/480p/night-race/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00008.flo,night-race,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00008.png
DAVIS17/JPEGImages/480p/night-race/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00009.flo,night-race,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00009.png
DAVIS17/JPEGImages/480p/night-race/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00010.flo,night-race,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00010.png
DAVIS17/JPEGImages/480p/night-race/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00011.flo,night-race,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00011.png
DAVIS17/JPEGImages/480p/night-race/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00012.flo,night-race,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00012.png
DAVIS17/JPEGImages/480p/night-race/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00013.flo,night-race,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00013.png
DAVIS17/JPEGImages/480p/night-race/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00014.flo,night-race,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00014.png
DAVIS17/JPEGImages/480p/night-race/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00015.flo,night-race,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00015.png
DAVIS17/JPEGImages/480p/night-race/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00016.flo,night-race,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00016.png
DAVIS17/JPEGImages/480p/night-race/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00017.flo,night-race,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00017.png
DAVIS17/JPEGImages/480p/night-race/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00018.flo,night-race,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00018.png
DAVIS17/JPEGImages/480p/night-race/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00019.flo,night-race,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00019.png
DAVIS17/JPEGImages/480p/night-race/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00020.flo,night-race,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00020.png
DAVIS17/JPEGImages/480p/night-race/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00021.flo,night-race,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00021.png
DAVIS17/JPEGImages/480p/night-race/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00022.flo,night-race,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00022.png
DAVIS17/JPEGImages/480p/night-race/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00023.flo,night-race,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00023.png
DAVIS17/JPEGImages/480p/night-race/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00024.flo,night-race,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00024.png
DAVIS17/JPEGImages/480p/night-race/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00025.flo,night-race,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00025.png
DAVIS17/JPEGImages/480p/night-race/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00026.flo,night-race,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00026.png
DAVIS17/JPEGImages/480p/night-race/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00027.flo,night-race,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00027.png
DAVIS17/JPEGImages/480p/night-race/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00028.flo,night-race,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00028.png
DAVIS17/JPEGImages/480p/night-race/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00029.flo,night-race,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00029.png
DAVIS17/JPEGImages/480p/night-race/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00030.flo,night-race,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00030.png
DAVIS17/JPEGImages/480p/night-race/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00031.flo,night-race,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00031.png
DAVIS17/JPEGImages/480p/night-race/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00032.flo,night-race,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00032.png
DAVIS17/JPEGImages/480p/night-race/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00033.flo,night-race,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00033.png
DAVIS17/JPEGImages/480p/night-race/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00034.flo,night-race,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00034.png
DAVIS17/JPEGImages/480p/night-race/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00035.flo,night-race,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00035.png
DAVIS17/JPEGImages/480p/night-race/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00036.flo,night-race,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00036.png
DAVIS17/JPEGImages/480p/night-race/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00037.flo,night-race,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00037.png
DAVIS17/JPEGImages/480p/night-race/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00038.flo,night-race,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00038.png
DAVIS17/JPEGImages/480p/night-race/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00039.flo,night-race,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00039.png
DAVIS17/JPEGImages/480p/night-race/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00040.flo,night-race,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00040.png
DAVIS17/JPEGImages/480p/night-race/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00041.flo,night-race,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00041.png
DAVIS17/JPEGImages/480p/night-race/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00042.flo,night-race,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00042.png
DAVIS17/JPEGImages/480p/night-race/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00043.flo,night-race,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00043.png
DAVIS17/JPEGImages/480p/night-race/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/night-race/00044.flo,night-race,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/night-race/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/night-race/00044.png
DAVIS17/JPEGImages/480p/paragliding/00000.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00000.flo,paragliding,0,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00000.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00000.png
DAVIS17/JPEGImages/480p/paragliding/00001.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00001.flo,paragliding,1,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00001.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00001.png
DAVIS17/JPEGImages/480p/paragliding/00002.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00002.flo,paragliding,2,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00002.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00002.png
DAVIS17/JPEGImages/480p/paragliding/00003.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00003.flo,paragliding,3,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00003.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00003.png
DAVIS17/JPEGImages/480p/paragliding/00004.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00004.flo,paragliding,4,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00004.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00004.png
DAVIS17/JPEGImages/480p/paragliding/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00005.flo,paragliding,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00005.png
DAVIS17/JPEGImages/480p/paragliding/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00006.flo,paragliding,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00006.png
DAVIS17/JPEGImages/480p/paragliding/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00007.flo,paragliding,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00007.png
DAVIS17/JPEGImages/480p/paragliding/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00008.flo,paragliding,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00008.png
DAVIS17/JPEGImages/480p/paragliding/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00009.flo,paragliding,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00009.png
DAVIS17/JPEGImages/480p/paragliding/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00010.flo,paragliding,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00010.png
DAVIS17/JPEGImages/480p/paragliding/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00011.flo,paragliding,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00011.png
DAVIS17/JPEGImages/480p/paragliding/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00012.flo,paragliding,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00012.png
DAVIS17/JPEGImages/480p/paragliding/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00013.flo,paragliding,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00013.png
DAVIS17/JPEGImages/480p/paragliding/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00014.flo,paragliding,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00014.png
DAVIS17/JPEGImages/480p/paragliding/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00015.flo,paragliding,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00015.png
DAVIS17/JPEGImages/480p/paragliding/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00016.flo,paragliding,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00016.png
DAVIS17/JPEGImages/480p/paragliding/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00017.flo,paragliding,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00017.png
DAVIS17/JPEGImages/480p/paragliding/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00018.flo,paragliding,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00018.png
DAVIS17/JPEGImages/480p/paragliding/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00019.flo,paragliding,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00019.png
DAVIS17/JPEGImages/480p/paragliding/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00020.flo,paragliding,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00020.png
DAVIS17/JPEGImages/480p/paragliding/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00021.flo,paragliding,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00021.png
DAVIS17/JPEGImages/480p/paragliding/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00022.flo,paragliding,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00022.png
DAVIS17/JPEGImages/480p/paragliding/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00023.flo,paragliding,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00023.png
DAVIS17/JPEGImages/480p/paragliding/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00024.flo,paragliding,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00024.png
DAVIS17/JPEGImages/480p/paragliding/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00025.flo,paragliding,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00025.png
DAVIS17/JPEGImages/480p/paragliding/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00026.flo,paragliding,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00026.png
DAVIS17/JPEGImages/480p/paragliding/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00027.flo,paragliding,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00027.png
DAVIS17/JPEGImages/480p/paragliding/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00028.flo,paragliding,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00028.png
DAVIS17/JPEGImages/480p/paragliding/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00029.flo,paragliding,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00029.png
DAVIS17/JPEGImages/480p/paragliding/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00030.flo,paragliding,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00030.png
DAVIS17/JPEGImages/480p/paragliding/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00031.flo,paragliding,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00031.png
DAVIS17/JPEGImages/480p/paragliding/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00032.flo,paragliding,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00032.png
DAVIS17/JPEGImages/480p/paragliding/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00033.flo,paragliding,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00033.png
DAVIS17/JPEGImages/480p/paragliding/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00034.flo,paragliding,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00034.png
DAVIS17/JPEGImages/480p/paragliding/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00035.flo,paragliding,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00035.png
DAVIS17/JPEGImages/480p/paragliding/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00036.flo,paragliding,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00036.png
DAVIS17/JPEGImages/480p/paragliding/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00037.flo,paragliding,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00037.png
DAVIS17/JPEGImages/480p/paragliding/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/paragliding/00038.flo,paragliding,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/paragliding/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/paragliding/00038.png
